model_id,story_id,condition_id,persona_id,temperature,temperature_label,emotion,n_attempts,n_valid_scores,mean_score,median_score,sd_score,var_score,min_score,max_score,mean_abs_dev_from_median,n_missing_scores
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,interest,3,3,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C01,p1,0.1,t01,surprise,3,3,46.666667,50.0,4.714045,33.333333,40.0,50.0,3.333333,0
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,interest,3,3,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,sadness,3,3,3.333333,0.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T1,C02,p1,0.4,t04,surprise,3,3,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,interest,3,3,68.333333,65.0,8.498366,108.333333,60.0,80.0,6.666667,0
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C03,p1,0.7,t07,surprise,3,3,50.0,50.0,8.164966,100.0,40.0,60.0,6.666667,0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,interest,3,3,70.0,70.0,4.082483,25.0,65.0,75.0,3.333333,0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,surprise,3,3,46.666667,50.0,4.714045,33.333333,40.0,50.0,3.333333,0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,interest,3,3,73.333333,75.0,2.357023,8.333333,70.0,75.0,1.666667,0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,surprise,3,3,43.333333,40.0,4.714045,33.333333,40.0,50.0,3.333333,0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,interest,3,3,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,surprise,3,3,36.666667,40.0,12.472191,233.333333,20.0,50.0,10.0,0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,interest,3,3,65.0,60.0,7.071068,75.0,60.0,75.0,5.0,0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,surprise,3,3,40.0,50.0,14.142136,300.0,20.0,50.0,10.0,0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,anger,3,3,3.333333,0.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,interest,3,3,66.666667,60.0,9.42809,133.333333,60.0,80.0,6.666667,0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,surprise,3,3,40.0,50.0,14.142136,300.0,20.0,50.0,10.0,0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,interest,3,3,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,sadness,3,3,13.333333,10.0,4.714045,33.333333,10.0,20.0,3.333333,0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,surprise,3,3,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,interest,3,3,85.0,85.0,4.082483,25.0,80.0,90.0,3.333333,0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,sadness,3,3,13.333333,10.0,4.714045,33.333333,10.0,20.0,3.333333,0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,surprise,3,3,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,interest,3,3,85.0,80.0,7.071068,75.0,80.0,95.0,5.0,0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,sadness,3,3,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,surprise,3,3,66.666667,60.0,9.42809,133.333333,60.0,80.0,6.666667,0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,interest,3,3,68.333333,65.0,8.498366,108.333333,60.0,80.0,6.666667,0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,sadness,3,3,15.0,15.0,4.082483,25.0,10.0,20.0,3.333333,0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,surprise,3,3,46.666667,50.0,4.714045,33.333333,40.0,50.0,3.333333,0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,interest,3,3,30.0,20.0,14.142136,300.0,20.0,50.0,10.0,0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,surprise,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C14,p4,0.4,t04,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C14,p4,0.4,t04,interest,3,3,16.666667,20.0,4.714045,33.333333,10.0,20.0,3.333333,0
google/gemini-2.5-pro,T1,C14,p4,0.4,t04,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C14,p4,0.4,t04,surprise,3,3,3.333333,0.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T1,C15,p4,0.7,t07,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C15,p4,0.7,t07,interest,3,3,46.666667,50.0,20.548047,633.333333,20.0,70.0,16.666667,0
google/gemini-2.5-pro,T1,C15,p4,0.7,t07,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C15,p4,0.7,t07,surprise,3,3,16.666667,20.0,4.714045,33.333333,10.0,20.0,3.333333,0
google/gemini-2.5-pro,T1,C16,p4,0.9,t09,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C16,p4,0.9,t09,interest,3,3,36.666667,40.0,20.548047,633.333333,10.0,60.0,16.666667,0
google/gemini-2.5-pro,T1,C16,p4,0.9,t09,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C16,p4,0.9,t09,surprise,3,3,10.0,10.0,8.164966,100.0,0.0,20.0,6.666667,0
google/gemini-2.5-pro,T2,C01,p1,0.1,t01,anger,3,3,1.666667,0.0,2.357023,8.333333,0.0,5.0,1.666667,0
google/gemini-2.5-pro,T2,C01,p1,0.1,t01,interest,3,3,86.666667,85.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T2,C01,p1,0.1,t01,sadness,3,3,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C01,p1,0.1,t01,surprise,3,3,95.0,95.0,0.0,0.0,95.0,95.0,0.0,0
google/gemini-2.5-pro,T2,C02,p1,0.4,t04,anger,3,3,6.666667,5.0,2.357023,8.333333,5.0,10.0,1.666667,0
google/gemini-2.5-pro,T2,C02,p1,0.4,t04,interest,3,3,86.666667,85.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T2,C02,p1,0.4,t04,sadness,3,3,6.666667,10.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T2,C02,p1,0.4,t04,surprise,3,3,93.333333,95.0,2.357023,8.333333,90.0,95.0,1.666667,0
google/gemini-2.5-pro,T2,C03,p1,0.7,t07,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C03,p1,0.7,t07,interest,3,3,93.333333,95.0,2.357023,8.333333,90.0,95.0,1.666667,0
google/gemini-2.5-pro,T2,C03,p1,0.7,t07,sadness,3,3,3.333333,0.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T2,C03,p1,0.7,t07,surprise,3,3,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0
google/gemini-2.5-pro,T2,C04,p1,0.9,t09,anger,3,3,1.666667,0.0,2.357023,8.333333,0.0,5.0,1.666667,0
google/gemini-2.5-pro,T2,C04,p1,0.9,t09,interest,3,3,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
google/gemini-2.5-pro,T2,C04,p1,0.9,t09,sadness,3,3,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C04,p1,0.9,t09,surprise,3,3,96.666667,95.0,2.357023,8.333333,95.0,100.0,1.666667,0
google/gemini-2.5-pro,T2,C05,p2,0.1,t01,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C05,p2,0.1,t01,interest,3,3,85.0,85.0,0.0,0.0,85.0,85.0,0.0,0
google/gemini-2.5-pro,T2,C05,p2,0.1,t01,sadness,3,3,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C05,p2,0.1,t01,surprise,3,3,93.333333,95.0,2.357023,8.333333,90.0,95.0,1.666667,0
google/gemini-2.5-pro,T2,C06,p2,0.4,t04,anger,3,3,1.666667,0.0,2.357023,8.333333,0.0,5.0,1.666667,0
google/gemini-2.5-pro,T2,C06,p2,0.4,t04,interest,3,3,86.666667,85.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T2,C06,p2,0.4,t04,sadness,3,3,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C06,p2,0.4,t04,surprise,3,3,95.0,95.0,0.0,0.0,95.0,95.0,0.0,0
google/gemini-2.5-pro,T2,C07,p2,0.7,t07,anger,3,3,3.333333,5.0,2.357023,8.333333,0.0,5.0,1.666667,0
google/gemini-2.5-pro,T2,C07,p2,0.7,t07,interest,3,3,88.333333,90.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T2,C07,p2,0.7,t07,sadness,3,3,6.666667,10.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T2,C07,p2,0.7,t07,surprise,3,3,98.333333,100.0,2.357023,8.333333,95.0,100.0,1.666667,0
google/gemini-2.5-pro,T2,C08,p2,0.9,t09,anger,3,3,10.0,10.0,8.164966,100.0,0.0,20.0,6.666667,0
google/gemini-2.5-pro,T2,C08,p2,0.9,t09,interest,3,3,85.0,85.0,4.082483,25.0,80.0,90.0,3.333333,0
google/gemini-2.5-pro,T2,C08,p2,0.9,t09,sadness,3,3,6.666667,10.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T2,C08,p2,0.9,t09,surprise,3,3,93.333333,95.0,2.357023,8.333333,90.0,95.0,1.666667,0
google/gemini-2.5-pro,T2,C09,p3,0.1,t01,anger,3,3,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C09,p3,0.1,t01,interest,3,3,88.333333,90.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T2,C09,p3,0.1,t01,sadness,3,3,23.333333,20.0,4.714045,33.333333,20.0,30.0,3.333333,0
google/gemini-2.5-pro,T2,C09,p3,0.1,t01,surprise,3,3,96.666667,95.0,2.357023,8.333333,95.0,100.0,1.666667,0
google/gemini-2.5-pro,T2,C10,p3,0.4,t04,anger,3,3,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C10,p3,0.4,t04,interest,3,3,88.333333,90.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T2,C10,p3,0.4,t04,sadness,3,3,26.666667,20.0,9.42809,133.333333,20.0,40.0,6.666667,0
google/gemini-2.5-pro,T2,C10,p3,0.4,t04,surprise,3,3,96.666667,95.0,2.357023,8.333333,95.0,100.0,1.666667,0
google/gemini-2.5-pro,T2,C11,p3,0.7,t07,anger,3,3,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C11,p3,0.7,t07,interest,3,3,93.333333,95.0,2.357023,8.333333,90.0,95.0,1.666667,0
google/gemini-2.5-pro,T2,C11,p3,0.7,t07,sadness,3,3,36.666667,40.0,12.472191,233.333333,20.0,50.0,10.0,0
google/gemini-2.5-pro,T2,C11,p3,0.7,t07,surprise,3,3,98.333333,100.0,2.357023,8.333333,95.0,100.0,1.666667,0
google/gemini-2.5-pro,T2,C12,p3,0.9,t09,anger,3,3,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C12,p3,0.9,t09,interest,3,3,93.333333,95.0,2.357023,8.333333,90.0,95.0,1.666667,0
google/gemini-2.5-pro,T2,C12,p3,0.9,t09,sadness,3,3,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
google/gemini-2.5-pro,T2,C12,p3,0.9,t09,surprise,3,3,98.333333,100.0,2.357023,8.333333,95.0,100.0,1.666667,0
google/gemini-2.5-pro,T2,C13,p4,0.1,t01,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C13,p4,0.1,t01,interest,3,3,36.666667,20.0,23.570226,833.333333,20.0,70.0,16.666667,0
google/gemini-2.5-pro,T2,C13,p4,0.1,t01,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C13,p4,0.1,t01,surprise,3,3,83.333333,80.0,4.714045,33.333333,80.0,90.0,3.333333,0
google/gemini-2.5-pro,T2,C14,p4,0.4,t04,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C14,p4,0.4,t04,interest,3,3,60.0,60.0,8.164966,100.0,50.0,70.0,6.666667,0
google/gemini-2.5-pro,T2,C14,p4,0.4,t04,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C14,p4,0.4,t04,surprise,3,3,86.666667,90.0,4.714045,33.333333,80.0,90.0,3.333333,0
google/gemini-2.5-pro,T2,C15,p4,0.7,t07,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C15,p4,0.7,t07,interest,3,3,70.0,80.0,21.602469,700.0,40.0,90.0,16.666667,0
google/gemini-2.5-pro,T2,C15,p4,0.7,t07,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C15,p4,0.7,t07,surprise,3,3,90.0,90.0,8.164966,100.0,80.0,100.0,6.666667,0
google/gemini-2.5-pro,T2,C16,p4,0.9,t09,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C16,p4,0.9,t09,interest,3,3,65.0,65.0,20.412415,625.0,40.0,90.0,16.666667,0
google/gemini-2.5-pro,T2,C16,p4,0.9,t09,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C16,p4,0.9,t09,surprise,3,3,91.666667,95.0,8.498366,108.333333,80.0,100.0,6.666667,0
google/gemini-2.5-pro,T3,C01,p1,0.1,t01,anger,3,3,75.0,75.0,0.0,0.0,75.0,75.0,0.0,0
google/gemini-2.5-pro,T3,C01,p1,0.1,t01,interest,3,3,73.333333,70.0,4.714045,33.333333,70.0,80.0,3.333333,0
google/gemini-2.5-pro,T3,C01,p1,0.1,t01,sadness,3,3,83.333333,85.0,2.357023,8.333333,80.0,85.0,1.666667,0
google/gemini-2.5-pro,T3,C01,p1,0.1,t01,surprise,3,3,50.0,50.0,8.164966,100.0,40.0,60.0,6.666667,0
google/gemini-2.5-pro,T3,C02,p1,0.4,t04,anger,3,3,76.666667,75.0,6.236096,58.333333,70.0,85.0,5.0,0
google/gemini-2.5-pro,T3,C02,p1,0.4,t04,interest,3,3,75.0,75.0,4.082483,25.0,70.0,80.0,3.333333,0
google/gemini-2.5-pro,T3,C02,p1,0.4,t04,sadness,3,3,83.333333,85.0,2.357023,8.333333,80.0,85.0,1.666667,0
google/gemini-2.5-pro,T3,C02,p1,0.4,t04,surprise,3,3,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
google/gemini-2.5-pro,T3,C03,p1,0.7,t07,anger,3,3,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
google/gemini-2.5-pro,T3,C03,p1,0.7,t07,interest,3,3,70.0,75.0,7.071068,75.0,60.0,75.0,5.0,0
google/gemini-2.5-pro,T3,C03,p1,0.7,t07,sadness,3,3,80.0,85.0,7.071068,75.0,70.0,85.0,5.0,0
google/gemini-2.5-pro,T3,C03,p1,0.7,t07,surprise,3,3,53.333333,60.0,9.42809,133.333333,40.0,60.0,6.666667,0
google/gemini-2.5-pro,T3,C04,p1,0.9,t09,anger,3,3,80.0,80.0,4.082483,25.0,75.0,85.0,3.333333,0
google/gemini-2.5-pro,T3,C04,p1,0.9,t09,interest,3,3,66.666667,60.0,9.42809,133.333333,60.0,80.0,6.666667,0
google/gemini-2.5-pro,T3,C04,p1,0.9,t09,sadness,3,3,73.333333,70.0,4.714045,33.333333,70.0,80.0,3.333333,0
google/gemini-2.5-pro,T3,C04,p1,0.9,t09,surprise,3,3,53.333333,50.0,4.714045,33.333333,50.0,60.0,3.333333,0
google/gemini-2.5-pro,T3,C05,p2,0.1,t01,anger,3,3,83.333333,85.0,2.357023,8.333333,80.0,85.0,1.666667,0
google/gemini-2.5-pro,T3,C05,p2,0.1,t01,interest,3,3,81.666667,80.0,2.357023,8.333333,80.0,85.0,1.666667,0
google/gemini-2.5-pro,T3,C05,p2,0.1,t01,sadness,3,3,71.666667,70.0,2.357023,8.333333,70.0,75.0,1.666667,0
google/gemini-2.5-pro,T3,C05,p2,0.1,t01,surprise,3,3,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
google/gemini-2.5-pro,T3,C06,p2,0.4,t04,anger,3,3,83.333333,85.0,2.357023,8.333333,80.0,85.0,1.666667,0
google/gemini-2.5-pro,T3,C06,p2,0.4,t04,interest,3,3,81.666667,80.0,2.357023,8.333333,80.0,85.0,1.666667,0
google/gemini-2.5-pro,T3,C06,p2,0.4,t04,sadness,3,3,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
google/gemini-2.5-pro,T3,C06,p2,0.4,t04,surprise,3,3,53.333333,60.0,9.42809,133.333333,40.0,60.0,6.666667,0
google/gemini-2.5-pro,T3,C07,p2,0.7,t07,anger,3,3,85.0,85.0,0.0,0.0,85.0,85.0,0.0,0
google/gemini-2.5-pro,T3,C07,p2,0.7,t07,interest,3,3,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
google/gemini-2.5-pro,T3,C07,p2,0.7,t07,sadness,3,3,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
google/gemini-2.5-pro,T3,C07,p2,0.7,t07,surprise,3,3,53.333333,50.0,4.714045,33.333333,50.0,60.0,3.333333,0
google/gemini-2.5-pro,T3,C08,p2,0.9,t09,anger,3,3,85.0,85.0,0.0,0.0,85.0,85.0,0.0,0
google/gemini-2.5-pro,T3,C08,p2,0.9,t09,interest,3,3,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
google/gemini-2.5-pro,T3,C08,p2,0.9,t09,sadness,3,3,73.333333,70.0,4.714045,33.333333,70.0,80.0,3.333333,0
google/gemini-2.5-pro,T3,C08,p2,0.9,t09,surprise,3,3,40.0,40.0,16.329932,400.0,20.0,60.0,13.333333,0
google/gemini-2.5-pro,T3,C09,p3,0.1,t01,anger,3,3,86.666667,85.0,6.236096,58.333333,80.0,95.0,5.0,0
google/gemini-2.5-pro,T3,C09,p3,0.1,t01,interest,3,3,81.666667,80.0,2.357023,8.333333,80.0,85.0,1.666667,0
google/gemini-2.5-pro,T3,C09,p3,0.1,t01,sadness,3,3,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
google/gemini-2.5-pro,T3,C09,p3,0.1,t01,surprise,3,3,63.333333,60.0,4.714045,33.333333,60.0,70.0,3.333333,0
google/gemini-2.5-pro,T3,C10,p3,0.4,t04,anger,3,3,83.333333,85.0,2.357023,8.333333,80.0,85.0,1.666667,0
google/gemini-2.5-pro,T3,C10,p3,0.4,t04,interest,3,3,81.666667,80.0,2.357023,8.333333,80.0,85.0,1.666667,0
google/gemini-2.5-pro,T3,C10,p3,0.4,t04,sadness,3,3,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
google/gemini-2.5-pro,T3,C10,p3,0.4,t04,surprise,3,3,63.333333,60.0,4.714045,33.333333,60.0,70.0,3.333333,0
google/gemini-2.5-pro,T3,C11,p3,0.7,t07,anger,3,3,88.333333,90.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T3,C11,p3,0.7,t07,interest,3,3,75.0,75.0,4.082483,25.0,70.0,80.0,3.333333,0
google/gemini-2.5-pro,T3,C11,p3,0.7,t07,sadness,3,3,90.0,90.0,4.082483,25.0,85.0,95.0,3.333333,0
google/gemini-2.5-pro,T3,C11,p3,0.7,t07,surprise,3,3,56.666667,60.0,4.714045,33.333333,50.0,60.0,3.333333,0
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,anger,3,3,86.666667,85.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,interest,3,3,75.0,75.0,4.082483,25.0,70.0,80.0,3.333333,0
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,sadness,3,3,88.333333,90.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,surprise,3,3,56.666667,60.0,4.714045,33.333333,50.0,60.0,3.333333,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,interest,3,3,16.666667,20.0,4.714045,33.333333,10.0,20.0,3.333333,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,surprise,3,3,3.333333,0.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,interest,3,3,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,surprise,3,3,11.666667,10.0,2.357023,8.333333,10.0,15.0,1.666667,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,interest,3,3,26.666667,20.0,9.42809,133.333333,20.0,40.0,6.666667,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,surprise,3,3,11.666667,15.0,8.498366,108.333333,0.0,20.0,6.666667,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,anger,3,3,3.333333,0.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,interest,3,3,25.0,25.0,12.247449,225.0,10.0,40.0,10.0,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,surprise,3,3,13.333333,10.0,12.472191,233.333333,0.0,30.0,10.0,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,anger,3,3,8.0,6.0,2.828427,12.0,6.0,12.0,2.0,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,interest,3,3,72.666667,72.0,0.942809,1.333333,72.0,74.0,0.666667,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,sadness,3,3,7.333333,8.0,0.942809,1.333333,6.0,8.0,0.666667,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,surprise,3,3,59.0,58.0,1.414214,3.0,58.0,61.0,1.0,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,anger,3,3,6.666667,6.0,0.942809,1.333333,6.0,8.0,0.666667,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,interest,3,3,68.0,68.0,0.0,0.0,68.0,68.0,0.0,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,sadness,3,3,7.333333,8.0,0.942809,1.333333,6.0,8.0,0.666667,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,surprise,3,3,54.0,54.0,1.632993,4.0,52.0,56.0,1.333333,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,anger,3,3,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,interest,3,3,72.0,72.0,0.0,0.0,72.0,72.0,0.0,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,sadness,3,3,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0
