manifest_row,run_id,model_id,provider,language,story_id,persona_id,persona_label,temperature,repetition,prompt_template,response_schema,should_compare_to_human_primary,notes
111,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,ja,T3,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
112,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,ja,T3,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
113,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,ja,T3,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
114,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,ja,T3,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
115,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,ja,T3,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
116,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,ja,T3,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
117,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,ja,T3,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
118,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,ja,T3,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
119,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,ja,T3,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
120,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
121,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
122,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
123,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
124,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
125,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
126,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
127,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
128,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
129,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T1,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
130,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
131,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
132,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
133,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
134,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
135,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
136,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
137,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
138,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
139,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T2,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
140,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
141,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
142,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
143,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
144,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
145,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
146,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
147,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
148,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
149,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,en,T3,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
150,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
151,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
152,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
153,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
154,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
155,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
156,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
157,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
158,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
159,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T1,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
160,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
161,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
162,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
163,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
164,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
165,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
166,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
167,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
168,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
169,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T2,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
170,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
171,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
172,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
173,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
174,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
175,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
176,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
177,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
178,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
179,iceccme2026_primary_neutral_v1,anthropic/claude-sonnet-4.5,openrouter,zh,T3,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
180,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
181,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
182,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
183,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
184,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
185,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
186,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
187,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
188,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
189,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T1,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
190,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
191,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
192,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
193,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
194,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
195,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
196,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
197,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
198,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
199,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T2,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
200,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
201,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
202,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
203,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
204,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
205,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
206,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
207,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
208,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
209,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,ja,T3,p0,neutral_reader,0.4,10,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
210,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,en,T1,p0,neutral_reader,0.4,1,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
211,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,en,T1,p0,neutral_reader,0.4,2,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
212,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,en,T1,p0,neutral_reader,0.4,3,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
213,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,en,T1,p0,neutral_reader,0.4,4,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
214,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,en,T1,p0,neutral_reader,0.4,5,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
215,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,en,T1,p0,neutral_reader,0.4,6,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
216,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,en,T1,p0,neutral_reader,0.4,7,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
217,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,en,T1,p0,neutral_reader,0.4,8,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
218,iceccme2026_primary_neutral_v1,google/gemini-2.5-pro,openrouter,en,T1,p0,neutral_reader,0.4,9,prompts/iceccme/emotion_eval_user_template_multilingual_json.md,prompts/shared/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
